client_id,bureau_account_id,account_type,opened_days_ago,credit_limit,current_balance,max_dpd_last_12m,bureau_status
2223,B2223_6111,credit_card,2045.0,25327.54,16258.55,3.0,active
2223,B2223_6112,credit_card,2087.0,92398.29,35475.65,0.0,active
2224,B2224_6113,credit_card,285.0,65830.11,51368.17,0.0,closed
2224,B2224_6114,mortgage,971.0,109411.5,11424.1,30.0,closed
2224,B2224_6115,mortgage,2073.0,42732.91,5673.88,0.0,active
2225,B2225_6116,microloan,870.0,,12559.0,30.0,active
2225,B2225_6117,auto,2901.0,93517.48,43505.85,90.0,active
2225,B2225_6118,credit_card,2123.0,93140.97,34023.58,7.0,closed
2226,B2226_6119,consumer,704.0,179054.14,61632.03,,closed
2226,B2226_6120,consumer,2018.0,81124.48,29501.69,3.0,active
2226,B2226_6121,microloan,513.0,72493.05,16887.07,0.0,active
2226,B2226_6122,mortgage,2211.0,106839.72,51162.23,0.0,active
2226,B2226_6123,microloan,2544.0,69092.39,37621.04,0.0,active
2226,B2226_6124,consumer,2384.0,32628.72,15884.42,0.0,closed
2226,B2226_6125,credit_card,179.0,112499.4,71828.34,3.0,active
2227,B2227_6126,consumer,2771.0,51482.65,21455.35,7.0,active
2227,B2227_6127,consumer,2868.0,204721.4,53341.28,0.0,closed
2227,B2227_6128,,2162.0,40946.61,25733.25,1.0,closed
2228,B2228_6129,microloan,2550.0,13410.49,4597.39,0.0,active
2228,B2228_6130,credit_card,2910.0,78741.53,33641.89,15.0,active
2228,B2228_6131,microloan,2911.0,27960.84,11428.48,7.0,active
2228,B2228_6132,auto,1534.0,193389.32,88963.01,90.0,closed
2228,B2228_6133,consumer,1003.0,44111.01,10413.37,3.0,active
2229,B2229_6134,credit_card,299.0,239459.63,21624.84,0.0,active
2229,B2229_6135,consumer,2629.0,34467.53,16742.54,0.0,closed
2229,B2229_6136,consumer,1529.0,48598.69,33069.35,7.0,active
2229,B2229_6137,credit_card,2266.0,43547.67,2599.54,0.0,closed
2230,B2230_6138,consumer,463.0,71137.29,37413.17,0.0,active
2230,B2230_6139,microloan,802.0,72876.3,21640.67,1.0,closed
2231,B2231_6140,auto,484.0,97361.12,33141.82,0.0,closed
2232,B2232_6141,credit_card,163.0,77520.62,53160.63,3.0,active
2233,B2233_6142,mortgage,,13119.71,2527.74,1.0,active
2233,B2233_6143,auto,2942.0,39645.21,24354.92,90.0,active
2234,B2234_6144,auto,2783.0,139379.24,40217.63,0.0,closed
2234,B2234_6145,auto,1876.0,68945.1,50308.24,0.0,active
2235,B2235_6146,mortgage,2673.0,101761.67,32931.36,1.0,active
2235,B2235_6147,consumer,2605.0,103483.11,31131.09,1.0,active
2235,B2235_6148,consumer,2533.0,82292.65,64015.47,0.0,closed
2235,B2235_6149,consumer,2928.0,22450.32,13471.51,0.0,active
2235,B2235_6150,credit_card,2637.0,53333.88,8837.02,15.0,closed
2235,B2235_6151,microloan,1888.0,62651.25,36894.45,0.0,closed
2236,B2236_6152,credit_card,2379.0,101765.16,48554.23,15.0,active
2236,B2236_6153,consumer,2473.0,132240.61,30833.98,7.0,
2237,B2237_6154,credit_card,1604.0,105900.57,58616.82,0.0,
2237,B2237_6155,microloan,2661.0,,55562.89,1.0,active
2238,B2238_6156,microloan,761.0,72491.12,33786.07,7.0,active
2238,B2238_6157,credit_card,1378.0,35436.52,16965.54,0.0,
2239,B2239_6158,,1200.0,23464.62,6024.6,0.0,closed
2240,B2240_6159,consumer,2732.0,262322.88,189280.2,0.0,closed
2241,B2241_6160,auto,459.0,27564.5,4993.23,1.0,closed
2242,B2242_6161,consumer,2509.0,41710.86,12555.93,1.0,active
2242,B2242_6162,microloan,2209.0,89620.94,35454.27,1.0,closed
2243,B2243_6163,consumer,1958.0,44667.64,36616.14,0.0,closed
2243,B2243_6164,microloan,953.0,60473.07,49580.33,1.0,active
2244,B2244_6165,credit_card,2068.0,179498.89,94853.75,1.0,active
2244,B2244_6166,consumer,263.0,116778.31,26242.94,0.0,active
2245,B2245_6167,consumer,2543.0,43316.74,15599.33,0.0,closed
2245,B2245_6168,,788.0,26343.87,14469.51,0.0,active
2246,B2246_6169,credit_card,178.0,85503.03,12010.75,0.0,active
2246,B2246_6170,consumer,1389.0,63413.82,35295.94,0.0,active
2246,B2246_6171,microloan,1333.0,37821.9,14246.75,,active
2246,B2246_6172,mortgage,1559.0,99326.32,43965.51,0.0,active
2247,B2247_6173,consumer,2470.0,59935.09,22567.54,0.0,active
2247,B2247_6174,,1852.0,83957.84,57322.65,7.0,closed
2247,B2247_6175,microloan,1346.0,153177.46,33601.06,0.0,closed
2247,B2247_6176,consumer,1705.0,50844.25,27725.14,0.0,active
2248,B2248_6177,consumer,804.0,66628.93,26275.9,3.0,closed
2248,B2248_6178,consumer,122.0,48253.03,25287.78,3.0,active
2248,B2248_6179,credit_card,865.0,59080.45,37450.55,0.0,active
2248,B2248_6180,consumer,511.0,77451.89,26389.0,7.0,active
2249,B2249_6181,microloan,1724.0,51239.86,27198.89,,active
2249,B2249_6182,mortgage,1942.0,47831.56,34276.36,1.0,active
2249,B2249_6183,credit_card,1608.0,155428.52,60029.52,,active
2250,B2250_6184,microloan,395.0,192776.06,110638.62,60.0,closed
2250,B2250_6185,auto,2014.0,,27551.72,3.0,active
2250,B2250_6186,consumer,1557.0,8924.97,3889.97,0.0,active
2251,B2251_6187,mortgage,1976.0,140177.57,90584.01,3.0,closed
2251,B2251_6188,consumer,468.0,68028.29,36218.28,0.0,closed
2251,B2251_6189,microloan,2712.0,40260.9,10842.45,0.0,
2251,B2251_6190,credit_card,2159.0,29433.55,21582.94,0.0,active
2252,B2252_6191,mortgage,2971.0,37310.27,27535.29,1.0,active
2253,B2253_6192,auto,2461.0,156006.84,29901.41,7.0,closed
2253,B2253_6193,consumer,2837.0,12989.66,3291.05,3.0,closed
2253,B2253_6194,consumer,1106.0,185619.05,133577.74,15.0,active
2254,B2254_6195,microloan,903.0,33321.8,7671.5,90.0,active
2255,B2255_6196,credit_card,1907.0,50675.2,13613.72,7.0,active
2256,B2256_6197,auto,2425.0,143635.6,88884.98,0.0,active
2256,B2256_6198,microloan,2864.0,88638.67,61184.18,60.0,active
2256,B2256_6199,microloan,1235.0,226561.08,55199.5,90.0,active
2256,B2256_6200,auto,1401.0,21288.99,5260.5,7.0,closed
2256,B2256_6201,credit_card,2203.0,104010.19,71309.41,0.0,closed
2257,B2257_6202,consumer,1133.0,39537.86,16712.13,3.0,closed
2257,B2257_6203,credit_card,2968.0,106558.03,31227.49,3.0,active
2257,B2257_6204,consumer,2770.0,27673.18,4607.91,0.0,active
2257,B2257_6205,credit_card,1693.0,43141.83,8044.48,15.0,
2257,B2257_6206,consumer,2515.0,163161.23,122008.87,15.0,active
2258,B2258_6207,credit_card,829.0,67791.91,16616.23,0.0,active
2258,B2258_6208,mortgage,2456.0,53957.46,40083.68,7.0,closed
2258,B2258_6209,,436.0,32728.69,21866.22,0.0,active
2260,B2260_6210,microloan,863.0,33847.59,11923.0,60.0,closed
2261,B2261_6211,consumer,1833.0,87419.53,51247.52,3.0,active
2261,B2261_6212,consumer,476.0,188220.54,88001.36,0.0,closed
2261,B2261_6213,credit_card,2680.0,27808.08,5939.95,0.0,closed
2261,B2261_6214,credit_card,1116.0,95560.71,21700.02,0.0,active
2261,B2261_6215,consumer,2377.0,116864.62,62513.85,0.0,active
2262,B2262_6216,auto,775.0,77267.2,22030.96,0.0,active
2263,B2263_6217,consumer,926.0,47210.28,13038.14,7.0,active
2263,B2263_6218,credit_card,610.0,25614.9,,0.0,closed
2264,B2264_6219,credit_card,2252.0,50914.67,22678.49,15.0,active
2264,B2264_6220,credit_card,189.0,102237.31,35890.98,7.0,closed
2265,B2265_6221,consumer,2347.0,23326.22,17714.84,0.0,active
2265,B2265_6222,credit_card,2740.0,44471.18,17676.72,7.0,closed
2265,B2265_6223,consumer,1916.0,143454.59,24087.74,0.0,active
2266,B2266_6224,,2051.0,91207.33,37485.73,0.0,active
2266,B2266_6225,auto,1812.0,61868.19,17524.6,0.0,active
2266,B2266_6226,auto,2018.0,117500.34,70816.52,0.0,active
2267,B2267_6227,auto,2436.0,,16895.84,0.0,closed
2267,B2267_6228,credit_card,1555.0,36791.61,12091.42,0.0,active
2267,B2267_6229,consumer,1775.0,25132.07,14239.55,0.0,active
2267,B2267_6230,auto,2688.0,60125.51,35505.92,60.0,closed
2268,B2268_6231,microloan,1966.0,93839.67,55008.29,,active
2268,B2268_6232,microloan,1040.0,22545.15,5481.66,1.0,active
2269,B2269_6233,microloan,1053.0,72168.85,26410.07,3.0,active
2269,B2269_6234,credit_card,2090.0,95264.09,63413.79,0.0,active
2269,B2269_6235,microloan,2700.0,89539.91,33723.67,15.0,active
2270,B2270_6236,consumer,2601.0,65597.79,11923.2,30.0,closed
2271,B2271_6237,credit_card,259.0,172853.59,18398.37,,closed
2273,B2273_6238,credit_card,2977.0,35848.13,9219.6,60.0,active
2273,B2273_6239,credit_card,2620.0,44057.07,10221.94,0.0,closed
2273,B2273_6240,credit_card,858.0,80409.54,53927.15,0.0,active
2273,B2273_6241,mortgage,1632.0,56401.93,45021.9,7.0,active
2273,B2273_6242,consumer,699.0,101985.28,52105.11,1.0,active
2273,B2273_6243,auto,2030.0,84395.32,6668.85,15.0,closed
2274,B2274_6244,credit_card,2367.0,54195.67,43883.76,0.0,closed
2274,B2274_6245,credit_card,1897.0,74222.99,30248.25,60.0,closed
2275,B2275_6246,credit_card,2823.0,63581.07,43295.79,60.0,
2275,B2275_6247,consumer,1289.0,16416.89,11732.28,0.0,active
2275,B2275_6248,microloan,2879.0,42152.64,17380.9,0.0,active
2276,B2276_6249,microloan,2888.0,63565.23,33401.43,30.0,active
2277,B2277_6250,auto,1347.0,88661.55,74837.58,15.0,active
2277,B2277_6251,microloan,653.0,27976.19,3153.32,3.0,active
2277,B2277_6252,credit_card,1069.0,49254.43,22377.04,7.0,active
2278,B2278_6253,consumer,437.0,38757.49,18705.96,0.0,closed
2278,B2278_6254,consumer,2913.0,171714.55,87551.54,3.0,active
2279,B2279_6255,consumer,547.0,122280.7,60444.5,15.0,closed
2279,B2279_6256,credit_card,2970.0,94052.32,52298.63,0.0,closed
2279,B2279_6257,auto,754.0,213543.73,83175.91,7.0,active
2280,B2280_6258,credit_card,1535.0,27838.42,15620.32,7.0,closed
2280,B2280_6259,consumer,910.0,78234.18,17995.15,7.0,active
2281,B2281_6260,credit_card,261.0,73825.08,6597.41,0.0,active
2281,B2281_6261,credit_card,977.0,214139.46,57978.71,7.0,active
2282,B2282_6262,consumer,2929.0,70246.92,17313.48,0.0,closed
2283,B2283_6263,microloan,793.0,30746.64,16056.02,0.0,closed
2283,B2283_6264,auto,2958.0,47506.38,28700.52,7.0,closed
2283,B2283_6265,consumer,863.0,31451.16,28376.66,7.0,active
2283,B2283_6266,auto,2628.0,60485.75,14175.46,7.0,closed
2284,B2284_6267,auto,377.0,59142.82,17154.15,3.0,closed
2284,B2284_6268,mortgage,2986.0,45470.6,19506.07,3.0,active
2285,B2285_6269,auto,2757.0,246869.78,145603.9,7.0,active
2285,B2285_6270,credit_card,,17924.81,5662.24,0.0,active
2285,B2285_6271,consumer,2862.0,87585.42,36318.64,7.0,active
2286,B2286_6272,credit_card,1517.0,153272.71,108037.87,0.0,
2286,B2286_6273,credit_card,2838.0,206138.62,95524.23,60.0,active
2286,B2286_6274,consumer,642.0,63507.58,19404.42,7.0,active
2287,B2287_6275,credit_card,2396.0,39840.43,25391.2,1.0,active
2287,B2287_6276,credit_card,1056.0,57778.41,13774.83,0.0,active
2287,B2287_6277,credit_card,773.0,57173.7,31556.72,,
2287,B2287_6278,credit_card,632.0,66045.36,13062.64,0.0,active
2287,B2287_6279,auto,880.0,151621.83,56478.52,1.0,
2287,B2287_6280,mortgage,2603.0,32991.47,16361.39,0.0,closed
2288,B2288_6281,microloan,1796.0,47069.08,23326.17,0.0,closed
2288,B2288_6282,credit_card,1257.0,116585.25,50801.66,60.0,active
2288,B2288_6283,mortgage,2012.0,51231.46,27602.4,90.0,active
2288,B2288_6284,consumer,2152.0,41676.0,9854.24,60.0,active
2288,B2288_6285,auto,1430.0,22078.56,5534.5,7.0,active
2289,B2289_6286,auto,2419.0,35367.63,21323.22,90.0,closed
2289,B2289_6287,mortgage,814.0,92051.18,40934.67,1.0,active
2290,B2290_6288,credit_card,2234.0,112612.95,65426.65,,active
2290,B2290_6289,mortgage,803.0,82320.06,15901.84,0.0,active
2290,B2290_6290,microloan,85.0,96493.84,47711.5,0.0,closed
2291,B2291_6291,,955.0,85021.9,12910.35,7.0,closed
2292,B2292_6292,credit_card,2198.0,57898.07,43836.61,15.0,
2292,B2292_6293,microloan,871.0,385862.52,55442.27,0.0,active
2292,B2292_6294,consumer,1588.0,30534.24,20861.36,0.0,active
2292,B2292_6295,credit_card,1402.0,11764.79,1496.1,0.0,active
2292,B2292_6296,credit_card,662.0,80217.12,36807.1,7.0,closed
2293,B2293_6297,credit_card,1856.0,37085.68,14086.9,30.0,active
2294,B2294_6298,consumer,1069.0,75032.37,19850.06,60.0,
2295,B2295_6299,mortgage,1426.0,46077.58,35565.79,3.0,
2295,B2295_6300,credit_card,2645.0,84272.92,17980.78,0.0,active
2296,B2296_6301,mortgage,2287.0,,31277.59,0.0,active
2296,B2296_6302,credit_card,1174.0,148015.1,47568.42,0.0,active
2297,B2297_6303,credit_card,1458.0,76655.48,18248.16,0.0,closed
2298,B2298_6304,credit_card,2959.0,39682.43,14302.57,0.0,closed
2298,B2298_6305,credit_card,1386.0,14682.23,4810.91,0.0,active
2299,B2299_6306,credit_card,1541.0,81339.42,23723.84,1.0,closed
2300,B2300_6307,,221.0,162220.61,3161.22,0.0,active
2300,B2300_6308,credit_card,,124964.62,74155.91,0.0,closed
2300,B2300_6309,credit_card,744.0,20373.61,6640.63,0.0,active
2301,B2301_6310,mortgage,1515.0,62511.64,36446.16,0.0,active
2301,B2301_6311,consumer,2561.0,46100.25,13250.71,7.0,active
2302,B2302_6312,credit_card,2780.0,33321.24,11081.94,0.0,closed
2302,B2302_6313,consumer,1474.0,44273.17,16467.12,3.0,active
2303,B2303_6314,microloan,2817.0,67609.47,21553.06,0.0,active
2303,B2303_6315,microloan,213.0,35689.34,25223.23,0.0,active
2303,B2303_6316,microloan,1773.0,63816.45,51090.09,0.0,closed
2304,B2304_6317,consumer,1322.0,35268.2,23289.95,3.0,active
2306,B2306_6318,microloan,2726.0,160315.47,25883.9,30.0,closed
2306,B2306_6319,auto,2089.0,150604.63,102784.54,0.0,active
2306,B2306_6320,mortgage,286.0,13871.22,9952.53,0.0,closed
2307,B2307_6321,microloan,311.0,40922.26,17929.05,3.0,closed
2307,B2307_6322,consumer,2058.0,52842.69,21494.59,0.0,active
2308,B2308_6323,microloan,1499.0,66031.87,35591.83,30.0,closed
2308,B2308_6324,,1829.0,107537.94,78063.09,7.0,active
2308,B2308_6325,microloan,137.0,24658.87,7506.68,,closed
2310,B2310_6326,credit_card,1238.0,54568.08,51761.21,0.0,active
2310,B2310_6327,mortgage,1561.0,274369.15,105229.6,3.0,active
2310,B2310_6328,microloan,477.0,17364.92,9908.79,15.0,active
2311,B2311_6329,auto,,25800.68,2558.67,,active
2311,B2311_6330,credit_card,197.0,53515.37,7702.37,1.0,active
2311,B2311_6331,credit_card,1411.0,20683.39,13473.28,3.0,active
2314,B2314_6332,consumer,1781.0,173022.55,28348.89,1.0,closed
2314,B2314_6333,credit_card,602.0,42058.02,16867.7,0.0,active
2314,B2314_6334,mortgage,2689.0,94740.87,29672.63,0.0,active
2314,B2314_6335,credit_card,1601.0,106463.92,49427.49,1.0,closed
2314,B2314_6336,consumer,796.0,14575.47,9247.39,0.0,closed
2315,B2315_6337,microloan,951.0,32628.58,8581.82,0.0,active
2315,B2315_6338,consumer,762.0,132873.16,23304.63,15.0,closed
2315,B2315_6339,credit_card,2796.0,47359.37,13329.93,30.0,closed
2315,B2315_6340,credit_card,1532.0,31080.62,4466.66,0.0,active
2316,B2316_6341,consumer,122.0,39289.4,19134.62,0.0,active
2316,B2316_6342,credit_card,2377.0,50769.66,31031.77,1.0,active
2316,B2316_6343,consumer,559.0,25184.78,8703.58,0.0,active
2317,B2317_6344,consumer,2139.0,259475.6,43639.13,1.0,closed
2317,B2317_6345,consumer,2994.0,107645.36,27652.37,0.0,active
2317,B2317_6346,credit_card,2246.0,78731.15,10968.7,7.0,active
2318,B2318_6347,credit_card,197.0,63846.93,33867.98,0.0,active
2318,B2318_6348,consumer,1681.0,46637.96,21561.03,30.0,active
2319,B2319_6349,microloan,2137.0,28845.93,10287.94,1.0,active
2319,B2319_6350,microloan,2853.0,54116.78,34513.14,0.0,active
2320,B2320_6351,credit_card,410.0,36397.89,24321.58,0.0,closed
2320,B2320_6352,consumer,1132.0,56061.01,35954.5,0.0,closed
2320,B2320_6353,,2872.0,47161.48,12393.71,0.0,closed
2320,B2320_6354,credit_card,626.0,18063.3,12658.95,,closed
2321,B2321_6355,mortgage,376.0,,15846.04,0.0,closed
2321,B2321_6356,mortgage,1970.0,137605.16,46414.27,0.0,closed
2322,B2322_6357,consumer,2880.0,164420.61,,3.0,active
2322,B2322_6358,credit_card,216.0,62448.63,51864.13,1.0,closed
2322,B2322_6359,credit_card,2739.0,58745.51,46369.62,0.0,active
2322,B2322_6360,consumer,826.0,245103.96,,3.0,active
2322,B2322_6361,consumer,1223.0,13198.85,8446.83,0.0,active
2322,B2322_6362,mortgage,2962.0,17041.39,3204.41,15.0,closed
2323,B2323_6363,credit_card,841.0,,9161.05,3.0,active
2323,B2323_6364,microloan,988.0,113930.57,9841.22,30.0,active
2324,B2324_6365,microloan,1536.0,57837.53,35374.33,0.0,active
2324,B2324_6366,auto,296.0,42198.59,14552.43,60.0,active
2324,B2324_6367,auto,536.0,101828.68,47523.44,0.0,
2324,B2324_6368,credit_card,2795.0,26576.86,10261.63,0.0,closed
2325,B2325_6369,consumer,1443.0,62510.98,39905.62,0.0,active
2326,B2326_6370,consumer,1480.0,161793.31,53961.69,7.0,active
2326,B2326_6371,microloan,1597.0,43200.42,,0.0,closed
2326,B2326_6372,microloan,2930.0,71861.03,28416.56,30.0,closed
2326,B2326_6373,consumer,1120.0,39995.87,23184.82,0.0,active
2326,B2326_6374,microloan,1224.0,46680.9,7128.29,3.0,closed
2327,B2327_6375,credit_card,250.0,74226.96,40490.38,60.0,active
2327,B2327_6376,credit_card,554.0,25273.71,20037.79,0.0,active
2328,B2328_6377,credit_card,2049.0,89310.8,53805.82,0.0,closed
2329,B2329_6378,consumer,475.0,150776.68,47727.86,15.0,closed
2329,B2329_6379,credit_card,2658.0,57240.93,15562.47,0.0,active
2330,B2330_6380,credit_card,644.0,72536.99,26714.7,0.0,active
2330,B2330_6381,credit_card,2226.0,72297.92,36970.05,3.0,active
2331,B2331_6382,consumer,635.0,93812.53,65140.36,30.0,
2331,B2331_6383,credit_card,1399.0,23537.41,5771.8,3.0,
2331,B2331_6384,credit_card,1569.0,53158.33,20249.1,3.0,active
2331,B2331_6385,microloan,538.0,39083.53,3765.85,7.0,active
2332,B2332_6386,credit_card,930.0,73887.11,24162.12,0.0,
2332,B2332_6387,auto,1282.0,48269.01,8631.0,0.0,closed
2332,B2332_6388,credit_card,2698.0,,26861.2,30.0,closed
2333,B2333_6389,credit_card,611.0,102778.27,62466.4,0.0,active
2333,B2333_6390,consumer,2563.0,32514.34,7357.02,7.0,closed
2333,B2333_6391,credit_card,1096.0,79425.83,14926.43,0.0,
2333,B2333_6392,consumer,180.0,57636.95,11273.57,0.0,active
2334,B2334_6393,credit_card,417.0,203042.44,38225.95,0.0,active
2334,B2334_6394,auto,913.0,37545.94,4390.72,1.0,active
2334,B2334_6395,credit_card,1439.0,29522.36,4346.65,90.0,active
2335,B2335_6396,credit_card,750.0,29807.74,15123.4,3.0,active
2335,B2335_6397,credit_card,695.0,21422.0,3642.28,0.0,active
2335,B2335_6398,consumer,856.0,64023.58,11461.97,0.0,active
2335,B2335_6399,credit_card,2744.0,62070.26,53344.48,0.0,closed
2336,B2336_6400,consumer,2958.0,68816.64,42469.36,3.0,active
2336,B2336_6401,consumer,1886.0,67904.27,49899.78,3.0,active
2336,B2336_6402,microloan,697.0,53752.47,28346.77,30.0,active
2337,B2337_6403,consumer,2204.0,93617.48,22241.07,3.0,active
2337,B2337_6404,consumer,2584.0,10298.9,6829.7,0.0,closed
2338,B2338_6405,auto,494.0,81409.33,16965.42,7.0,closed
2338,B2338_6406,microloan,226.0,19444.65,7304.41,7.0,active
2339,B2339_6407,credit_card,1230.0,13179.63,3142.34,60.0,active
2339,B2339_6408,consumer,2365.0,27010.47,12212.16,,closed
2339,B2339_6409,microloan,736.0,53722.37,11214.05,0.0,active
2339,B2339_6410,microloan,1835.0,18622.0,10052.65,3.0,active
2340,B2340_6411,auto,2874.0,55423.38,33037.86,90.0,closed
2341,B2341_6412,microloan,398.0,29951.07,21624.08,1.0,active
2341,B2341_6413,credit_card,146.0,101363.04,7953.78,7.0,closed
2342,B2342_6414,credit_card,1238.0,112895.76,26196.74,0.0,active
2342,B2342_6415,consumer,2705.0,35497.87,22853.45,,active
2342,B2342_6416,consumer,1507.0,221198.7,130078.09,0.0,closed
2343,B2343_6417,consumer,2570.0,176043.49,95860.01,0.0,active
2343,B2343_6418,auto,1549.0,39802.31,16742.86,0.0,active
2343,B2343_6419,consumer,966.0,30343.52,7926.14,,closed
2344,B2344_6420,consumer,1846.0,23083.17,6983.83,1.0,active
2345,B2345_6421,consumer,,55664.34,11910.03,15.0,active
2345,B2345_6422,microloan,1151.0,126887.14,19753.67,0.0,active
2346,B2346_6423,microloan,1559.0,,12564.58,0.0,active
2346,B2346_6424,auto,2178.0,17188.81,4081.54,7.0,active
2347,B2347_6425,microloan,1818.0,177658.03,124083.74,15.0,closed
2347,B2347_6426,credit_card,1596.0,40790.83,10199.24,60.0,active
2347,B2347_6427,consumer,2566.0,13258.38,5849.92,1.0,active
2347,B2347_6428,credit_card,86.0,23439.54,8240.08,7.0,closed
2347,B2347_6429,consumer,2557.0,82580.08,63141.94,60.0,closed
2348,B2348_6430,auto,665.0,32947.83,13032.75,0.0,
2348,B2348_6431,consumer,1168.0,55666.13,4849.68,7.0,active
2349,B2349_6432,auto,1277.0,36139.01,,0.0,active
2349,B2349_6433,auto,278.0,130205.64,68751.25,0.0,active
2350,B2350_6434,microloan,2682.0,54131.58,16060.25,15.0,active
2351,B2351_6435,microloan,2454.0,42780.92,21910.02,60.0,closed
2351,B2351_6436,consumer,160.0,129907.42,22651.65,3.0,active
2352,B2352_6437,consumer,186.0,32232.58,18506.61,0.0,closed
2352,B2352_6438,credit_card,2687.0,,17929.33,15.0,active
2352,B2352_6439,consumer,152.0,52489.25,23983.32,1.0,closed
2353,B2353_6440,consumer,2995.0,17916.66,13225.17,3.0,closed
2353,B2353_6441,mortgage,2849.0,30562.91,7324.83,0.0,active
2353,B2353_6442,auto,2165.0,53279.73,26014.52,1.0,active
2354,B2354_6443,credit_card,1932.0,133965.06,29282.83,0.0,closed
2354,B2354_6444,consumer,2406.0,98550.66,25734.96,3.0,closed
2355,B2355_6445,mortgage,2932.0,44705.36,29937.73,0.0,active
2355,B2355_6446,consumer,124.0,80418.83,39708.17,1.0,active
2355,B2355_6447,microloan,2167.0,45677.58,13805.91,0.0,active
2356,B2356_6448,credit_card,1615.0,23530.88,4113.7,30.0,closed
2356,B2356_6449,consumer,2115.0,63751.82,33034.44,0.0,active
2356,B2356_6450,consumer,303.0,139457.62,32627.67,60.0,active
2356,B2356_6451,credit_card,2588.0,36838.67,13735.89,7.0,
2356,B2356_6452,consumer,1839.0,53331.45,39530.46,7.0,active
2357,B2357_6453,credit_card,2841.0,58128.92,29609.25,3.0,active
2357,B2357_6454,credit_card,887.0,40813.66,5419.39,60.0,active
2358,B2358_6455,consumer,1376.0,52597.27,16074.54,3.0,closed
2359,B2359_6456,consumer,665.0,162256.8,73472.16,0.0,active
