client_id,previous_loan_id,previous_amount,previous_term_months,closed_days_ago,was_overdue,max_overdue_days
3112,L3112_4371,78272.67,,105.0,0.0,0.0
3113,L3113_4372,59931.12,3.0,1188.0,0.0,0.0
3114,L3114_4373,33798.19,9.0,38.0,0.0,
3115,L3115_4374,114090.43,3.0,1259.0,0.0,0.0
3115,L3115_4375,111759.79,12.0,1502.0,0.0,0.0
3116,L3116_4376,52371.37,6.0,466.0,0.0,0.0
3116,L3116_4377,127340.88,9.0,588.0,1.0,15.0
3117,L3117_4378,36136.5,9.0,355.0,0.0,0.0
3119,L3119_4379,81151.59,,1095.0,0.0,0.0
3121,L3121_4380,34588.22,6.0,1480.0,0.0,0.0
3121,L3121_4381,23611.68,3.0,1558.0,0.0,0.0
3121,L3121_4382,42199.39,9.0,1113.0,0.0,0.0
3122,L3122_4383,22568.89,3.0,686.0,1.0,30.0
3122,L3122_4384,53814.32,9.0,262.0,0.0,0.0
3124,L3124_4385,53725.09,3.0,1044.0,1.0,15.0
3125,L3125_4386,76529.24,3.0,799.0,1.0,3.0
3126,L3126_4387,36686.85,12.0,1410.0,0.0,0.0
3127,L3127_4388,40241.2,36.0,405.0,0.0,0.0
3127,L3127_4389,44157.27,24.0,691.0,0.0,0.0
3128,L3128_4390,39144.15,18.0,,0.0,0.0
3128,L3128_4391,27659.28,9.0,668.0,0.0,0.0
3128,L3128_4392,80185.75,3.0,582.0,0.0,
3129,L3129_4393,50186.5,24.0,325.0,0.0,0.0
3129,L3129_4394,52700.79,6.0,917.0,1.0,7.0
3129,L3129_4395,,24.0,993.0,1.0,7.0
3131,L3131_4396,44297.38,6.0,1403.0,0.0,0.0
3134,L3134_4397,65281.64,6.0,885.0,1.0,3.0
3134,L3134_4398,30196.78,3.0,1510.0,0.0,0.0
3136,L3136_4399,58989.64,36.0,,0.0,0.0
3136,L3136_4400,56955.48,24.0,909.0,0.0,0.0
3137,L3137_4401,,36.0,474.0,0.0,0.0
3138,L3138_4402,34725.61,6.0,178.0,1.0,3.0
3139,L3139_4403,20491.88,9.0,210.0,0.0,0.0
3139,L3139_4404,134861.42,36.0,1395.0,0.0,0.0
3139,L3139_4405,80589.38,24.0,170.0,0.0,0.0
3139,L3139_4406,77696.1,12.0,638.0,0.0,0.0
3140,L3140_4407,36482.48,12.0,952.0,0.0,0.0
3140,L3140_4408,82607.23,18.0,658.0,,0.0
3141,L3141_4409,59230.94,24.0,958.0,0.0,0.0
3141,L3141_4410,49634.7,24.0,791.0,0.0,0.0
3142,L3142_4411,42368.16,6.0,644.0,0.0,0.0
3143,L3143_4412,42200.91,24.0,1454.0,0.0,0.0
3145,L3145_4413,61354.64,3.0,689.0,0.0,0.0
3145,L3145_4414,124403.3,3.0,1392.0,0.0,0.0
3146,L3146_4415,47290.34,9.0,1239.0,0.0,0.0
3148,L3148_4416,40371.29,,1134.0,1.0,90.0
3148,L3148_4417,106106.07,12.0,459.0,1.0,3.0
3149,L3149_4418,125771.04,18.0,267.0,0.0,0.0
3150,L3150_4419,91430.01,12.0,1458.0,0.0,0.0
3150,L3150_4420,125762.8,12.0,874.0,1.0,3.0
3151,L3151_4421,14049.29,12.0,1205.0,0.0,0.0
3152,L3152_4422,25844.67,12.0,634.0,0.0,0.0
3154,L3154_4423,75292.27,12.0,742.0,1.0,7.0
3154,L3154_4424,128708.46,12.0,439.0,0.0,0.0
3154,L3154_4425,71401.38,24.0,588.0,0.0,0.0
3155,L3155_4426,101458.51,18.0,520.0,0.0,0.0
3156,L3156_4427,31821.59,9.0,1233.0,0.0,0.0
3157,L3157_4428,40628.76,24.0,1062.0,,7.0
3157,L3157_4429,31790.24,9.0,122.0,0.0,0.0
3159,L3159_4430,33506.61,24.0,28.0,1.0,15.0
3161,L3161_4431,42359.63,9.0,131.0,0.0,0.0
3161,L3161_4432,50367.78,12.0,1496.0,1.0,1.0
3161,L3161_4433,170846.55,9.0,467.0,0.0,0.0
3162,L3162_4434,,24.0,1030.0,0.0,0.0
3164,L3164_4435,23175.04,24.0,1265.0,0.0,0.0
3164,L3164_4436,73926.69,36.0,512.0,0.0,0.0
3165,L3165_4437,138390.65,3.0,817.0,1.0,7.0
3165,L3165_4438,47839.56,6.0,1065.0,0.0,0.0
3166,L3166_4439,46055.89,18.0,839.0,0.0,0.0
3166,L3166_4440,29755.49,3.0,941.0,0.0,0.0
3169,L3169_4441,10592.22,6.0,958.0,0.0,0.0
3169,L3169_4442,173566.11,18.0,106.0,0.0,0.0
3170,L3170_4443,44169.61,18.0,1551.0,0.0,0.0
3171,L3171_4444,26661.47,18.0,483.0,0.0,0.0
3172,L3172_4445,57243.35,36.0,458.0,0.0,0.0
3174,L3174_4446,212520.45,18.0,430.0,0.0,0.0
3175,L3175_4447,39754.51,12.0,1153.0,0.0,0.0
3175,L3175_4448,43989.08,36.0,,0.0,0.0
3176,L3176_4449,29806.1,9.0,1205.0,0.0,0.0
3178,L3178_4450,34388.07,36.0,,0.0,0.0
3178,L3178_4451,76969.66,12.0,,1.0,1.0
3178,L3178_4452,141272.48,9.0,1461.0,0.0,0.0
3179,L3179_4453,38534.89,6.0,226.0,0.0,0.0
3179,L3179_4454,27724.2,6.0,1084.0,0.0,0.0
3179,L3179_4455,27258.13,9.0,1072.0,0.0,0.0
3180,L3180_4456,57908.12,18.0,578.0,0.0,0.0
3180,L3180_4457,144907.22,24.0,256.0,0.0,0.0
3181,L3181_4458,26765.04,18.0,96.0,0.0,0.0
3181,L3181_4459,88491.46,9.0,1266.0,0.0,0.0
3182,L3182_4460,80464.89,18.0,1594.0,0.0,0.0
3184,L3184_4461,41240.71,12.0,254.0,0.0,0.0
3185,L3185_4462,73170.65,9.0,506.0,0.0,0.0
3186,L3186_4463,32649.93,9.0,,0.0,0.0
3187,L3187_4464,55728.71,12.0,808.0,0.0,0.0
3187,L3187_4465,26545.75,18.0,960.0,0.0,0.0
3188,L3188_4466,,18.0,930.0,0.0,0.0
3190,L3190_4467,22865.88,36.0,1456.0,1.0,15.0
3191,L3191_4468,32718.88,12.0,1320.0,0.0,0.0
3191,L3191_4469,71079.08,6.0,1183.0,0.0,0.0
3192,L3192_4470,88622.32,9.0,1304.0,0.0,0.0
3192,L3192_4471,40040.22,36.0,1594.0,0.0,0.0
3192,L3192_4472,49861.36,36.0,384.0,0.0,0.0
3193,L3193_4473,42750.28,12.0,,0.0,0.0
3194,L3194_4474,20507.9,24.0,519.0,1.0,7.0
3194,L3194_4475,22592.24,36.0,1393.0,0.0,0.0
3197,L3197_4476,25912.33,12.0,1167.0,1.0,1.0
3201,L3201_4477,70630.67,12.0,1434.0,0.0,0.0
3201,L3201_4478,,24.0,1367.0,0.0,0.0
3202,L3202_4479,113267.97,24.0,1031.0,1.0,1.0
3202,L3202_4480,69872.71,12.0,337.0,0.0,0.0
3203,L3203_4481,,18.0,1120.0,1.0,15.0
3203,L3203_4482,132060.75,18.0,179.0,0.0,0.0
3204,L3204_4483,83193.55,6.0,1073.0,1.0,15.0
3204,L3204_4484,129632.86,18.0,1148.0,1.0,3.0
3204,L3204_4485,29529.71,9.0,399.0,0.0,0.0
3207,L3207_4486,59210.85,36.0,1447.0,0.0,0.0
3207,L3207_4487,47299.79,12.0,1078.0,1.0,1.0
3207,L3207_4488,19546.73,6.0,626.0,1.0,1.0
3208,L3208_4489,43940.89,9.0,1188.0,0.0,0.0
3209,L3209_4490,17881.0,18.0,914.0,0.0,0.0
3209,L3209_4491,39943.0,9.0,1489.0,0.0,0.0
3210,L3210_4492,44193.74,6.0,935.0,0.0,0.0
3210,L3210_4493,90383.11,36.0,1468.0,0.0,0.0
3212,L3212_4494,60657.17,9.0,820.0,0.0,0.0
3212,L3212_4495,148115.41,12.0,510.0,1.0,1.0
3213,L3213_4496,16505.74,12.0,1593.0,0.0,0.0
3213,L3213_4497,20886.24,6.0,236.0,1.0,7.0
3213,L3213_4498,112759.17,24.0,382.0,0.0,0.0
3213,L3213_4499,41527.6,3.0,1287.0,0.0,0.0
3215,L3215_4500,86199.04,3.0,408.0,0.0,0.0
3215,L3215_4501,42486.2,3.0,1477.0,0.0,0.0
3216,L3216_4502,43031.56,9.0,1450.0,0.0,0.0
3217,L3217_4503,66473.44,18.0,1017.0,0.0,0.0
3219,L3219_4504,19990.24,9.0,1327.0,1.0,1.0
3219,L3219_4505,24605.24,,1576.0,0.0,0.0
3219,L3219_4506,,12.0,439.0,0.0,0.0
3219,L3219_4507,34658.86,12.0,700.0,1.0,1.0
3219,L3219_4508,24136.41,,971.0,0.0,0.0
3220,L3220_4509,36864.04,24.0,1078.0,0.0,0.0
3221,L3221_4510,141089.67,36.0,731.0,0.0,0.0
3221,L3221_4511,36938.49,3.0,1140.0,0.0,0.0
3223,L3223_4512,29600.32,36.0,464.0,0.0,0.0
3223,L3223_4513,85998.71,6.0,568.0,1.0,15.0
3224,L3224_4514,15075.9,6.0,1263.0,0.0,0.0
3227,L3227_4515,50026.09,18.0,295.0,0.0,0.0
3228,L3228_4516,46966.01,24.0,797.0,0.0,0.0
3229,L3229_4517,47364.6,18.0,1334.0,0.0,0.0
3231,L3231_4518,62358.05,6.0,1276.0,0.0,0.0
3232,L3232_4519,78854.73,,474.0,0.0,0.0
3232,L3232_4520,58188.59,9.0,62.0,0.0,0.0
3232,L3232_4521,61145.42,9.0,730.0,0.0,0.0
3232,L3232_4522,31702.92,36.0,229.0,0.0,0.0
3232,L3232_4523,63410.83,36.0,1538.0,0.0,0.0
3233,L3233_4524,65345.86,12.0,1501.0,1.0,7.0
3233,L3233_4525,31766.8,36.0,808.0,0.0,0.0
3233,L3233_4526,87017.76,9.0,1170.0,0.0,0.0
3233,L3233_4527,52263.92,18.0,1311.0,0.0,0.0
3233,L3233_4528,51046.63,,1495.0,1.0,90.0
3235,L3235_4529,35775.29,12.0,1269.0,0.0,0.0
3238,L3238_4530,44298.3,36.0,540.0,0.0,0.0
3238,L3238_4531,19862.73,3.0,242.0,0.0,0.0
3238,L3238_4532,84995.21,12.0,888.0,0.0,0.0
3240,L3240_4533,34159.2,24.0,831.0,0.0,0.0
3241,L3241_4534,49659.5,,739.0,0.0,0.0
3241,L3241_4535,141790.72,9.0,271.0,,0.0
3242,L3242_4536,20451.48,3.0,954.0,0.0,0.0
3242,L3242_4537,25656.79,6.0,396.0,0.0,0.0
3243,L3243_4538,27226.73,36.0,241.0,0.0,0.0
3243,L3243_4539,42402.65,12.0,259.0,0.0,0.0
3244,L3244_4540,19606.08,24.0,1114.0,0.0,0.0
3244,L3244_4541,127100.75,6.0,225.0,0.0,0.0
3245,L3245_4542,202607.36,24.0,819.0,0.0,0.0
3245,L3245_4543,80327.17,24.0,1265.0,0.0,0.0
3246,L3246_4544,54134.0,9.0,1367.0,0.0,0.0
3246,L3246_4545,47319.7,3.0,42.0,0.0,0.0
3249,L3249_4546,42044.17,18.0,1414.0,0.0,0.0
3249,L3249_4547,45475.85,3.0,,0.0,0.0
3249,L3249_4548,95103.2,9.0,1523.0,0.0,0.0
3249,L3249_4549,62922.19,36.0,718.0,,0.0
3252,L3252_4550,58654.46,,1165.0,0.0,0.0
3252,L3252_4551,71903.7,12.0,116.0,0.0,0.0
3253,L3253_4552,26355.5,3.0,880.0,0.0,0.0
3255,L3255_4553,182296.33,,710.0,0.0,0.0
3256,L3256_4554,57284.16,6.0,569.0,0.0,0.0
3256,L3256_4555,45786.04,18.0,301.0,1.0,90.0
3256,L3256_4556,74231.78,6.0,724.0,0.0,0.0
3258,L3258_4557,49349.01,24.0,556.0,0.0,0.0
3260,L3260_4558,100363.53,18.0,691.0,0.0,0.0
3260,L3260_4559,54373.77,18.0,399.0,,0.0
3260,L3260_4560,50823.4,6.0,1154.0,0.0,0.0
3261,L3261_4561,105015.05,18.0,216.0,0.0,0.0
3262,L3262_4562,29420.5,24.0,649.0,1.0,3.0
3262,L3262_4563,28754.36,9.0,1160.0,0.0,0.0
3263,L3263_4564,131223.27,12.0,1310.0,0.0,0.0
3263,L3263_4565,24603.62,6.0,1592.0,0.0,0.0
3264,L3264_4566,53052.37,6.0,624.0,0.0,0.0
3265,L3265_4567,31101.19,9.0,1074.0,0.0,0.0
3266,L3266_4568,89582.73,36.0,695.0,0.0,0.0
3267,L3267_4569,54599.23,6.0,1465.0,0.0,0.0
3269,L3269_4570,67800.77,3.0,97.0,0.0,
3269,L3269_4571,52156.59,9.0,1006.0,0.0,0.0
3269,L3269_4572,59217.7,36.0,127.0,1.0,15.0
3270,L3270_4573,93200.3,18.0,1351.0,0.0,0.0
3270,L3270_4574,22808.99,12.0,463.0,0.0,0.0
3270,L3270_4575,35141.27,24.0,989.0,0.0,0.0
3272,L3272_4576,34213.12,18.0,990.0,0.0,0.0
3272,L3272_4577,37971.25,3.0,948.0,0.0,0.0
3273,L3273_4578,47260.13,12.0,1418.0,0.0,0.0
3273,L3273_4579,21009.7,18.0,582.0,0.0,0.0
3275,L3275_4580,133625.72,3.0,1152.0,0.0,0.0
3275,L3275_4581,25652.17,6.0,1043.0,1.0,30.0
3276,L3276_4582,40474.94,,961.0,1.0,1.0
3276,L3276_4583,51109.05,24.0,517.0,0.0,0.0
3276,L3276_4584,113363.2,12.0,340.0,1.0,7.0
3277,L3277_4585,16226.95,9.0,,0.0,
3278,L3278_4586,76325.12,9.0,761.0,0.0,0.0
3279,L3279_4587,71254.6,6.0,833.0,0.0,0.0
3280,L3280_4588,116152.97,6.0,197.0,1.0,30.0
3280,L3280_4589,31344.63,36.0,,0.0,0.0
3281,L3281_4590,29557.02,24.0,878.0,0.0,0.0
3281,L3281_4591,18719.42,9.0,252.0,0.0,0.0
3281,L3281_4592,35240.5,3.0,620.0,0.0,0.0
3281,L3281_4593,38687.87,3.0,1479.0,0.0,0.0
3283,L3283_4594,34276.01,3.0,614.0,0.0,0.0
3285,L3285_4595,29349.46,6.0,234.0,0.0,0.0
3285,L3285_4596,59765.94,9.0,1435.0,0.0,0.0
3285,L3285_4597,29221.57,18.0,957.0,0.0,0.0
3285,L3285_4598,31670.14,9.0,230.0,1.0,1.0
3286,L3286_4599,87669.98,6.0,332.0,0.0,0.0
3286,L3286_4600,35912.88,18.0,1399.0,0.0,0.0
3287,L3287_4601,81065.04,3.0,1539.0,0.0,0.0
3287,L3287_4602,46855.79,9.0,979.0,0.0,0.0
3287,L3287_4603,17479.02,18.0,,0.0,0.0
3288,L3288_4604,41877.16,12.0,432.0,1.0,30.0
3288,L3288_4605,104298.39,9.0,71.0,1.0,7.0
3289,L3289_4606,69572.63,3.0,352.0,1.0,60.0
3289,L3289_4607,24665.65,18.0,107.0,0.0,0.0
3290,L3290_4608,26007.52,,398.0,0.0,0.0
3291,L3291_4609,20104.26,9.0,1588.0,0.0,0.0
3291,L3291_4610,69826.56,3.0,179.0,0.0,0.0
3292,L3292_4611,105833.09,18.0,385.0,0.0,0.0
3293,L3293_4612,32575.4,3.0,602.0,0.0,0.0
3293,L3293_4613,,6.0,1276.0,0.0,0.0
3294,L3294_4614,39248.95,3.0,1442.0,0.0,0.0
3295,L3295_4615,81159.87,9.0,1046.0,0.0,
3295,L3295_4616,67382.44,6.0,347.0,0.0,0.0
3295,L3295_4617,79162.59,18.0,708.0,0.0,0.0
3296,L3296_4618,72289.05,36.0,344.0,0.0,0.0
3296,L3296_4619,42537.88,3.0,394.0,0.0,0.0
3297,L3297_4620,46567.56,36.0,1430.0,0.0,0.0
3299,L3299_4621,16434.53,,937.0,,1.0
3299,L3299_4622,38060.73,36.0,495.0,0.0,0.0
3301,L3301_4623,30434.15,36.0,593.0,0.0,0.0
3301,L3301_4624,73924.66,3.0,975.0,0.0,0.0
3301,L3301_4625,77594.28,12.0,1343.0,0.0,0.0
3301,L3301_4626,87347.58,36.0,1444.0,0.0,0.0
3302,L3302_4627,67597.62,36.0,155.0,0.0,0.0
3302,L3302_4628,88059.09,6.0,497.0,0.0,0.0
3303,L3303_4629,95556.82,6.0,1588.0,0.0,
3303,L3303_4630,58812.25,36.0,379.0,0.0,0.0
3304,L3304_4631,37730.02,36.0,276.0,0.0,0.0
3306,L3306_4632,26667.67,36.0,92.0,0.0,0.0
3306,L3306_4633,77594.73,24.0,982.0,0.0,
3307,L3307_4634,27021.11,6.0,1508.0,0.0,0.0
3307,L3307_4635,81309.42,9.0,146.0,0.0,0.0
3309,L3309_4636,140056.82,36.0,1405.0,0.0,0.0
3310,L3310_4637,,3.0,1205.0,0.0,0.0
3311,L3311_4638,26774.39,3.0,210.0,1.0,1.0
3311,L3311_4639,51431.89,12.0,204.0,0.0,0.0
3311,L3311_4640,48901.47,36.0,590.0,1.0,30.0
3313,L3313_4641,69845.0,36.0,310.0,0.0,0.0
3314,L3314_4642,33009.72,36.0,342.0,1.0,7.0
3315,L3315_4643,58761.24,9.0,399.0,0.0,0.0
3315,L3315_4644,70014.79,18.0,562.0,0.0,0.0
3316,L3316_4645,62993.22,,620.0,0.0,0.0
3317,L3317_4646,55843.27,12.0,29.0,0.0,0.0
3318,L3318_4647,25241.43,12.0,1050.0,0.0,0.0
3319,L3319_4648,38567.84,3.0,630.0,0.0,0.0
3320,L3320_4649,51113.83,6.0,651.0,0.0,0.0
3321,L3321_4650,22805.4,3.0,1035.0,1.0,15.0
3322,L3322_4651,28331.29,3.0,60.0,1.0,15.0
3323,L3323_4652,32962.23,24.0,112.0,0.0,0.0
3323,L3323_4653,26634.12,3.0,1492.0,0.0,0.0
3323,L3323_4654,48830.02,18.0,556.0,1.0,15.0
3324,L3324_4655,155967.55,3.0,1543.0,0.0,0.0
3324,L3324_4656,120044.15,24.0,1151.0,0.0,0.0
3324,L3324_4657,72119.52,12.0,270.0,0.0,0.0
3325,L3325_4658,30155.66,12.0,501.0,0.0,0.0
3327,L3327_4659,42331.13,6.0,868.0,0.0,0.0
3328,L3328_4660,64887.69,,1232.0,0.0,0.0
3328,L3328_4661,18472.99,18.0,464.0,0.0,0.0
3328,L3328_4662,46011.63,3.0,1056.0,0.0,0.0
3329,L3329_4663,23874.97,24.0,,0.0,0.0
3330,L3330_4664,72922.01,3.0,1544.0,1.0,3.0
3331,L3331_4665,37556.01,36.0,143.0,1.0,3.0
3331,L3331_4666,37429.05,,141.0,0.0,0.0
3331,L3331_4667,72380.86,24.0,1064.0,0.0,0.0
3331,L3331_4668,42877.13,6.0,166.0,0.0,0.0
3333,L3333_4669,27695.4,3.0,654.0,0.0,0.0
3333,L3333_4670,59393.38,9.0,300.0,0.0,0.0
3333,L3333_4671,71749.03,3.0,795.0,1.0,90.0
3333,L3333_4672,123460.87,18.0,925.0,0.0,0.0
3336,L3336_4673,44000.67,9.0,1051.0,1.0,1.0
3337,L3337_4674,21145.9,12.0,1002.0,0.0,0.0
3337,L3337_4675,75071.49,3.0,297.0,0.0,0.0
3339,L3339_4676,47813.73,12.0,236.0,0.0,0.0
3340,L3340_4677,40707.61,9.0,369.0,0.0,0.0
3341,L3341_4678,13707.68,12.0,853.0,0.0,0.0
3343,L3343_4679,66356.62,3.0,86.0,0.0,0.0
3344,L3344_4680,28612.3,6.0,1532.0,0.0,0.0
3346,L3346_4681,56279.91,24.0,644.0,0.0,0.0
3346,L3346_4682,27471.39,18.0,1366.0,1.0,15.0
3346,L3346_4683,144928.18,12.0,1445.0,1.0,1.0
3347,L3347_4684,53054.24,6.0,502.0,1.0,30.0
3348,L3348_4685,159953.87,12.0,688.0,1.0,3.0
3348,L3348_4686,49690.84,3.0,1495.0,0.0,0.0
3353,L3353_4687,53642.43,36.0,,0.0,0.0
3353,L3353_4688,38739.74,12.0,1365.0,,7.0
3355,L3355_4689,65428.49,3.0,482.0,1.0,3.0
3355,L3355_4690,14485.67,12.0,1388.0,0.0,0.0
3355,L3355_4691,19290.23,36.0,974.0,0.0,0.0
3358,L3358_4692,65259.81,9.0,1019.0,0.0,0.0
3358,L3358_4693,56805.51,18.0,1243.0,0.0,0.0
3359,L3359_4694,57305.81,3.0,1133.0,0.0,0.0
3360,L3360_4695,,24.0,881.0,0.0,0.0
3360,L3360_4696,54198.97,6.0,1560.0,1.0,30.0
3360,L3360_4697,96132.07,12.0,1215.0,0.0,0.0
3361,L3361_4698,7752.01,3.0,496.0,0.0,0.0
3362,L3362_4699,35455.26,3.0,788.0,1.0,15.0
3362,L3362_4700,27661.3,12.0,1230.0,0.0,0.0
3363,L3363_4701,34350.78,12.0,1457.0,0.0,
3363,L3363_4702,59022.76,6.0,1555.0,0.0,0.0
3364,L3364_4703,65799.7,36.0,125.0,0.0,0.0
3364,L3364_4704,55335.56,18.0,786.0,0.0,0.0
3364,L3364_4705,30010.93,24.0,870.0,0.0,0.0
3366,L3366_4706,64138.67,6.0,387.0,0.0,0.0
3367,L3367_4707,66982.3,18.0,1279.0,0.0,0.0
3368,L3368_4708,58957.43,9.0,492.0,1.0,3.0
3368,L3368_4709,102480.38,3.0,139.0,0.0,0.0
3368,L3368_4710,67018.54,9.0,326.0,0.0,0.0
3368,L3368_4711,22773.35,6.0,968.0,0.0,0.0
3368,L3368_4712,80897.68,3.0,634.0,0.0,0.0
3371,L3371_4713,23646.76,6.0,369.0,0.0,0.0
3372,L3372_4714,91040.66,3.0,1157.0,0.0,0.0
3372,L3372_4715,64481.06,36.0,222.0,0.0,0.0
3373,L3373_4716,119737.59,9.0,1059.0,1.0,7.0
3376,L3376_4717,52836.66,12.0,802.0,0.0,0.0
3376,L3376_4718,59651.64,12.0,163.0,0.0,0.0
3377,L3377_4719,106378.58,36.0,834.0,1.0,1.0
3377,L3377_4720,43120.99,36.0,917.0,0.0,0.0
3378,L3378_4721,71239.01,18.0,883.0,0.0,0.0
3378,L3378_4722,39895.67,36.0,1380.0,1.0,
3379,L3379_4723,58329.07,18.0,529.0,1.0,1.0
3379,L3379_4724,54952.19,9.0,653.0,0.0,0.0
3380,L3380_4725,91153.8,3.0,267.0,0.0,0.0
3384,L3384_4726,64010.21,18.0,329.0,0.0,0.0
3384,L3384_4727,61700.67,3.0,224.0,0.0,0.0
3385,L3385_4728,81043.8,36.0,614.0,0.0,0.0
3385,L3385_4729,50846.65,18.0,727.0,0.0,0.0
3387,L3387_4730,49014.06,12.0,1425.0,0.0,0.0
3390,L3390_4731,30899.39,9.0,41.0,0.0,0.0
3391,L3391_4732,53696.19,18.0,1263.0,1.0,1.0
3391,L3391_4733,22417.39,6.0,,0.0,0.0
3391,L3391_4734,20628.97,9.0,421.0,0.0,0.0
3392,L3392_4735,63522.56,24.0,693.0,0.0,0.0
3392,L3392_4736,63189.83,12.0,,0.0,0.0
3393,L3393_4737,37584.31,18.0,234.0,0.0,0.0
3393,L3393_4738,84969.23,12.0,206.0,0.0,0.0
3394,L3394_4739,170493.1,12.0,1356.0,0.0,0.0
3394,L3394_4740,17771.27,36.0,,0.0,0.0
3395,L3395_4741,18951.68,3.0,27.0,0.0,0.0
3397,L3397_4742,106065.48,36.0,599.0,0.0,0.0
3398,L3398_4743,53545.04,36.0,1031.0,0.0,0.0
3400,L3400_4744,113321.74,18.0,1512.0,1.0,1.0
3400,L3400_4745,23099.34,24.0,954.0,0.0,0.0
3401,L3401_4746,23089.4,3.0,117.0,1.0,90.0
3402,L3402_4747,100096.42,36.0,1551.0,0.0,0.0
3403,L3403_4748,68718.29,36.0,,1.0,7.0
3405,L3405_4749,103324.51,6.0,171.0,0.0,0.0
3406,L3406_4750,71443.13,18.0,1491.0,0.0,0.0
3406,L3406_4751,50492.8,6.0,55.0,1.0,15.0
3407,L3407_4752,47623.27,36.0,24.0,0.0,0.0
3408,L3408_4753,17733.5,12.0,1122.0,0.0,0.0
3409,L3409_4754,17290.49,,958.0,0.0,0.0
3410,L3410_4755,18657.22,18.0,1591.0,1.0,7.0
3410,L3410_4756,56601.56,6.0,393.0,1.0,30.0
3411,L3411_4757,58891.22,12.0,1089.0,0.0,0.0
3411,L3411_4758,58943.83,6.0,598.0,0.0,0.0
3412,L3412_4759,82868.94,36.0,1442.0,0.0,
3412,L3412_4760,37989.7,6.0,392.0,0.0,0.0
3413,L3413_4761,37528.69,9.0,1394.0,0.0,0.0
3414,L3414_4762,23299.77,18.0,202.0,0.0,0.0
3414,L3414_4763,9261.54,18.0,321.0,0.0,0.0
3414,L3414_4764,43293.43,36.0,891.0,0.0,0.0
3414,L3414_4765,25491.03,9.0,639.0,0.0,0.0
3415,L3415_4766,109776.7,3.0,1105.0,0.0,0.0
3419,L3419_4767,87392.36,36.0,589.0,0.0,0.0
3419,L3419_4768,52130.27,9.0,405.0,0.0,0.0
3420,L3420_4769,30316.06,24.0,1059.0,0.0,0.0
3421,L3421_4770,64953.07,24.0,240.0,0.0,0.0
3421,L3421_4771,51037.17,6.0,502.0,0.0,0.0
3422,L3422_4772,57184.94,18.0,783.0,0.0,0.0
3422,L3422_4773,46342.15,18.0,73.0,1.0,3.0
3422,L3422_4774,69886.56,24.0,1460.0,0.0,
3423,L3423_4775,33512.64,12.0,54.0,1.0,30.0
3423,L3423_4776,48392.25,,200.0,0.0,0.0
3424,L3424_4777,27700.82,36.0,159.0,1.0,1.0
3425,L3425_4778,66532.63,,1093.0,0.0,0.0
3426,L3426_4779,58445.39,6.0,814.0,0.0,0.0
3426,L3426_4780,40219.81,6.0,,0.0,0.0
3427,L3427_4781,28945.59,6.0,1491.0,0.0,0.0
3428,L3428_4782,60448.85,36.0,,1.0,15.0
3428,L3428_4783,33915.75,9.0,95.0,0.0,0.0
3428,L3428_4784,31635.59,36.0,1365.0,0.0,0.0
3430,L3430_4785,45795.98,3.0,461.0,0.0,0.0
3430,L3430_4786,45958.73,9.0,1379.0,1.0,7.0
3431,L3431_4787,67090.76,6.0,652.0,0.0,0.0
3432,L3432_4788,221797.92,6.0,565.0,0.0,0.0
3432,L3432_4789,44880.26,18.0,928.0,1.0,7.0
3436,L3436_4790,63417.88,6.0,1481.0,0.0,0.0
3436,L3436_4791,27312.0,6.0,359.0,1.0,3.0
3436,L3436_4792,78129.47,6.0,875.0,0.0,0.0
3437,L3437_4793,57562.14,36.0,1375.0,0.0,0.0
3439,L3439_4794,45146.69,36.0,853.0,0.0,0.0
3440,L3440_4795,46596.86,9.0,767.0,0.0,0.0
3443,L3443_4796,,3.0,1348.0,0.0,0.0
3444,L3444_4797,63554.89,9.0,1581.0,0.0,
3444,L3444_4798,61694.0,36.0,423.0,0.0,0.0
3445,L3445_4799,29501.67,12.0,281.0,1.0,3.0
3445,L3445_4800,42192.87,6.0,1390.0,1.0,1.0
3446,L3446_4801,19650.61,18.0,1203.0,1.0,30.0
3447,L3447_4802,46143.93,18.0,1325.0,0.0,0.0
3448,L3448_4803,86422.63,24.0,588.0,0.0,0.0
3449,L3449_4804,128983.6,18.0,761.0,1.0,30.0
3450,L3450_4805,33379.6,9.0,1382.0,0.0,0.0
3452,L3452_4806,136394.72,36.0,641.0,1.0,15.0
3454,L3454_4807,43861.82,9.0,193.0,0.0,0.0
3455,L3455_4808,23231.62,9.0,583.0,0.0,0.0
3456,L3456_4809,36793.35,18.0,249.0,0.0,0.0
3456,L3456_4810,23707.97,24.0,1033.0,0.0,0.0
3456,L3456_4811,49447.7,,1346.0,0.0,0.0
3456,L3456_4812,76351.37,18.0,1217.0,0.0,0.0
3459,L3459_4813,49186.34,12.0,1455.0,0.0,0.0
3460,L3460_4814,54609.0,12.0,1593.0,0.0,0.0
3460,L3460_4815,20298.98,36.0,165.0,1.0,3.0
3460,L3460_4816,54106.02,12.0,223.0,0.0,0.0
3463,L3463_4817,34017.91,6.0,923.0,1.0,30.0
3464,L3464_4818,26508.08,36.0,1455.0,0.0,0.0
3464,L3464_4819,40603.88,36.0,324.0,1.0,3.0
3464,L3464_4820,42992.04,36.0,1453.0,1.0,15.0
3465,L3465_4821,98014.44,18.0,240.0,0.0,0.0
