application_id,client_id,employment_type,hash_id,region_coefficient_extended,age,incoming_amount,internal_decision_code,monthly_income,application_date,education,requested_product,channel,loan_amount,marketing_segment,post_loan_collection_score,region_coefficient,region,interest_rate,months_at_job,dependents,days_until_first_overdue,loan_term_months,siberia_northern_score,target
106382,6382,self_employed,75446984.0,0.0,41.0,32824.58,approved_auto,32824.58,2025-05-17,college,cash,partner,,segment_097,235.68,,center,0.1555,,2.0,,12.0,0.741782,0
101056,1056,business,20269461.0,0.0,49.0,40514.93,approved_manual,40514.93,2025-04-30,college,refinance,mobile,77088.67,,,1.0,,0.2268,188.0,0.0,1001.0,18.0,0.812821,0
103523,3523,employee,78812887.0,0.0,50.0,22272.63,approved_auto,22272.63,2025-05-07,bachelor,pos,partner,,segment_036,69.57,1.0,west,0.3863,135.0,3.0,180.0,36.0,0.016784,0
102150,2150,unemployed,90369957.0,0.0,21.0,18000.0,,18000.0,2025-12-02,school,cash,mobile,31350.09,segment_000,,1.0,siberia,0.2271,0.0,1.0,,9.0,0.323342,1
105634,5634,employee,27854030.0,0.0,38.0,53194.26,manual_review_bad,53194.26,2025-09-14,college,refinance,partner,69137.41,segment_141,691.1,1.0,siberia,0.475,109.0,1.0,,48.0,0.081467,1
102868,2868,self_employed,29210861.0,0.0,59.0,70232.13,approved_auto,70232.13,2025-12-04,school,refinance,call_center,,segment_082,530.62,1.0,center,0.3135,130.0,,730.0,24.0,0.159928,0
100928,928,,82984170.0,0.0,25.0,24044.57,vip,24044.57,2025-03-05,college,cash,mobile,,segment_003,747.51,1.0,ural,0.2751,37.0,1.0,65.0,24.0,0.882872,1
107156,7156,employee,55713602.0,0.0,33.0,28765.43,approved_auto,28765.43,2025-08-24,bachelor,pos,web,39172.66,segment_066,668.49,1.0,east,0.2626,94.0,0.0,999.0,,0.864369,0
107458,7458,employee,27028201.0,0.0,25.0,51058.69,approved_manual,51058.69,2025-12-30,school,card,web,80323.08,segment_041,731.47,1.0,south,0.4105,38.0,1.0,1002.0,36.0,0.160061,0
108889,8889,self_employed,46578622.0,0.0,61.0,74706.5,vip,74706.5,2025-06-16,bachelor,cash,mobile,63243.28,segment_101,425.44,1.0,,0.2443,61.0,0.0,999.0,18.0,0.968051,0
108458,8458,employee,21355801.0,0.0,48.0,20317.77,approved_auto,20317.77,2025-07-22,college,refinance,call_center,41793.37,segment_116,,1.0,center,0.1919,79.0,2.0,1000.0,12.0,0.694874,0
105740,5740,employee,24496486.0,0.0,58.0,55832.63,approved_auto,55832.63,2025-09-18,master,refinance,,114661.49,,406.16,1.0,center,0.1931,49.0,2.0,1002.0,12.0,0.319275,0
107486,7486,employee,18951168.0,0.0,29.0,54966.75,approved_auto,54966.75,2025-08-27,bachelor,auto,partner,80047.29,segment_014,,1.0,center,0.48,63.0,,,48.0,0.546398,0
107617,7617,employee,82635418.0,0.0,34.0,18159.64,approved_auto,18159.64,2025-10-24,,card,office,30750.8,segment_028,511.44,1.0,center,0.3357,101.0,0.0,,36.0,0.569589,0
107045,7045,contractor,42735309.0,0.0,28.0,23211.47,approved_auto,23211.47,2025-07-12,college,refinance,web,54193.15,segment_006,780.52,1.0,west,0.2001,29.0,,111.0,9.0,0.372436,1
105577,5577,employee,83363528.0,0.0,45.0,37174.91,,37174.91,2025-10-13,school,cash,web,50711.77,segment_116,760.94,1.0,west,0.173,134.0,0.0,80.0,9.0,0.218245,1
105466,5466,employee,84288965.0,0.0,36.0,,approved_auto,36722.92,2025-02-04,master,card,partner,71851.9,segment_107,554.29,1.0,east,0.3975,15.0,1.0,999.0,36.0,0.926452,0
107114,7114,self_employed,44265888.0,0.0,44.0,37652.46,approved_manual,37652.46,2025-07-13,college,cash,partner,74569.08,segment_037,568.16,1.0,east,0.2234,193.0,1.0,,12.0,0.877881,0
104750,4750,self_employed,60168143.0,0.0,22.0,45285.67,manual_review_bad,45285.67,2025-10-05,college,cash,web,64978.92,segment_149,,1.0,siberia,0.2569,17.0,3.0,63.0,18.0,0.62927,1
102292,2292,self_employed,,0.0,36.0,52398.18,vip,52398.18,2025-06-27,master,cash,web,31263.61,segment_111,,1.0,east,0.2439,91.0,1.0,1001.0,24.0,0.959523,0
107772,7772,self_employed,,0.0,63.0,50747.71,approved_auto,50747.71,2025-04-07,bachelor,auto,web,54513.55,segment_023,364.31,1.0,,0.1997,150.0,0.0,1001.0,12.0,0.926713,0
104711,4711,self_employed,22950310.0,0.0,65.0,44556.93,late_flag,44556.93,2025-01-18,bachelor,card,office,146642.41,segment_048,363.65,1.0,west,0.2294,252.0,1.0,52.0,18.0,0.389121,1
106441,6441,employee,23922101.0,,43.0,27712.65,,27712.65,,bachelor,pos,office,49690.77,segment_111,451.01,1.0,north,0.2782,62.0,0.0,1001.0,24.0,0.509238,0
103957,3957,employee,25375500.0,0.0,39.0,45763.48,collections,45763.48,2025-01-18,bachelor,cash,web,180540.16,segment_018,614.16,1.0,siberia,0.311,109.0,0.0,730.0,24.0,0.320754,0
102570,2570,employee,85037321.0,0.0,67.0,,manual_review_bad,36342.06,2025-09-11,master,pos,mobile,34463.06,segment_110,761.71,1.0,center,0.2566,193.0,1.0,33.0,,0.373361,1
101375,1375,contractor,11012444.0,0.0,40.0,31854.2,,31854.2,2025-10-30,bachelor,auto,mobile,76131.34,segment_146,,1.0,west,0.2259,8.0,0.0,1001.0,18.0,0.565219,0
107996,7996,contractor,77090007.0,0.0,61.0,,vip,52223.68,2025-11-18,college,card,mobile,111028.88,segment_075,328.41,1.0,west,,166.0,1.0,730.0,6.0,0.136126,0
107788,7788,employee,74176483.0,0.0,42.0,38859.38,manual_review_bad,,2025-12-31,,pos,office,22601.91,segment_096,819.84,1.0,north,0.2896,89.0,0.0,365.0,24.0,,1
106059,6059,,97495062.0,0.0,67.0,59800.78,approved_auto,59800.78,2025-08-31,bachelor,card,mobile,70647.43,segment_103,339.75,1.0,south,0.1328,132.0,1.0,,6.0,0.750182,0
102524,2524,unemployed,38891194.0,0.0,31.0,18000.0,collections,,2025-11-10,bachelor,cash,web,38169.18,segment_092,352.08,1.0,,0.2765,0.0,0.0,999.0,18.0,0.773285,1
108576,8576,employee,32267018.0,0.0,23.0,59820.54,approved_auto,59820.54,2025-07-23,college,card,office,108017.02,segment_030,135.31,1.0,north,0.1724,18.0,0.0,999.0,6.0,0.68895,0
106638,6638,,86518746.0,0.0,40.0,24273.23,late_flag,24273.23,2025-08-07,bachelor,pos,mobile,104520.05,segment_063,692.39,,siberia,0.4438,2.0,1.0,60.0,36.0,0.920024,1
101747,1747,self_employed,26915124.0,0.0,37.0,32058.36,approved_auto,32058.36,2025-11-21,bachelor,pos,mobile,47283.64,segment_013,660.04,1.0,siberia,,152.0,1.0,999.0,24.0,0.480983,0
104906,4906,business,79305331.0,0.0,,40729.45,approved_manual,40729.45,,bachelor,cash,mobile,55178.08,segment_117,475.93,,south,0.2772,,1.0,,24.0,0.125129,0
105769,5769,employee,67774118.0,0.0,65.0,44332.11,approved_manual,44332.11,2025-06-20,bachelor,cash,mobile,31551.89,segment_049,415.13,1.0,ural,0.2376,218.0,3.0,,18.0,0.981685,0
104919,4919,employee,55853543.0,0.0,55.0,33760.03,approved_auto,33760.03,2025-08-21,school,cash,partner,63586.5,segment_028,,,,0.4639,243.0,0.0,,48.0,0.841243,0
106465,6465,unemployed,22187099.0,,66.0,18000.0,late_flag,18000.0,,master,refinance,mobile,57654.69,segment_060,696.94,1.0,center,0.3336,1.0,0.0,,18.0,0.884515,1
105824,5824,,13268715.0,0.0,53.0,35473.22,approved_manual,35473.22,2025-08-17,bachelor,cash,mobile,41336.53,segment_040,602.79,,north,0.263,106.0,1.0,1000.0,,,0
108460,8460,self_employed,37664766.0,0.0,65.0,43558.27,approved_auto,43558.27,2025-05-09,school,,call_center,33673.69,segment_019,359.1,,west,0.1753,451.0,0.0,1000.0,12.0,0.489847,0
105866,5866,business,56200574.0,,55.0,35024.39,,,2025-09-01,college,pos,partner,63720.09,segment_028,228.53,1.0,east,0.2974,124.0,0.0,1000.0,24.0,0.766391,0
102679,2679,business,95514989.0,0.0,24.0,28461.43,approved_auto,28461.43,2025-10-15,college,refinance,partner,70457.13,segment_097,,1.0,north,0.1827,10.0,0.0,1001.0,12.0,0.777355,0
108363,8363,unemployed,19687919.0,0.0,32.0,,manual_review_bad,18000.0,2025-08-24,master,,web,99318.35,segment_088,733.34,1.0,center,0.349,19.0,0.0,77.0,,0.508583,1
108146,8146,employee,46956893.0,0.0,42.0,59789.39,late_flag,59789.39,2025-07-21,bachelor,auto,partner,74710.52,segment_013,,1.0,west,0.2025,113.0,1.0,999.0,18.0,0.167324,0
103072,3072,employee,,,33.0,32725.45,approved_auto,32725.45,2025-06-29,college,cash,web,69889.7,segment_063,258.87,1.0,center,0.2444,43.0,0.0,,18.0,0.053277,0
101551,1551,employee,86465121.0,1.0,26.0,72921.27,approved_manual,72921.27,2025-04-27,school,refinance,web,98572.65,segment_137,,1.0,center,0.1781,27.0,2.0,1.0,12.0,0.836084,1
106437,6437,contractor,55307565.0,0.0,,20747.85,,,2025-04-08,college,refinance,web,79971.74,,342.12,1.0,ural,0.4189,120.0,1.0,30.0,36.0,0.792526,0
102996,2996,,84533519.0,0.0,42.0,34750.33,approved_auto,34750.33,2025-12-23,,card,office,125900.34,segment_031,326.51,1.0,,0.1797,98.0,0.0,,12.0,0.291904,0
102274,2274,self_employed,54906643.0,0.0,62.0,30208.74,,30208.74,2025-03-17,bachelor,refinance,,45246.47,segment_016,716.4,1.0,center,0.2543,292.0,0.0,58.0,,0.576773,1
104190,4190,business,,0.0,62.0,61884.91,approved_auto,61884.91,2025-04-06,bachelor,cash,web,48334.05,segment_035,463.19,1.0,center,0.2537,297.0,0.0,365.0,18.0,0.439233,0
101200,1200,self_employed,58572905.0,0.0,23.0,35467.43,,35467.43,2025-08-04,master,cash,partner,65129.21,,,1.0,ural,0.29,12.0,2.0,1001.0,24.0,0.621193,0
104706,4706,employee,61569481.0,0.0,65.0,,approved_auto,65580.69,,college,card,partner,97542.59,segment_110,355.13,1.0,center,0.194,257.0,1.0,,12.0,0.683857,0
107733,7733,contractor,24590555.0,0.0,60.0,60910.98,approved_manual,,2025-02-10,bachelor,auto,mobile,98123.51,segment_054,,1.0,west,0.4413,194.0,2.0,,48.0,0.038517,0
100484,484,employee,89513403.0,0.0,35.0,34809.77,approved_manual,34809.77,2025-05-01,bachelor,,mobile,,segment_127,428.91,,center,,122.0,0.0,,18.0,,0
108881,8881,business,88645890.0,0.0,54.0,,,44365.36,2025-07-11,college,auto,partner,87030.62,segment_001,273.88,1.0,center,0.3724,211.0,,999.0,36.0,0.405751,0
108729,8729,employee,56022844.0,,36.0,54584.13,approved_manual,54584.13,2025-06-25,college,card,office,50838.2,segment_055,308.42,1.0,east,0.2283,181.0,0.0,,18.0,0.477484,0
101795,1795,self_employed,12625836.0,0.0,38.0,58649.34,approved_auto,58649.34,2025-12-07,college,card,office,92844.79,segment_134,583.4,1.0,east,0.2338,93.0,2.0,365.0,18.0,0.042272,0
100458,458,self_employed,10369883.0,0.0,43.0,,approved_auto,49160.24,2025-08-14,school,refinance,,63553.98,segment_040,503.53,1.0,center,0.1977,120.0,0.0,1001.0,9.0,0.298995,0
105572,5572,contractor,55361968.0,0.0,24.0,49460.45,collections,49460.45,2025-05-29,school,cash,web,75402.06,segment_003,,1.0,west,0.2508,25.0,0.0,101.0,,0.567354,1
101035,1035,employee,43268552.0,0.0,46.0,,vip,33306.17,2025-08-03,,card,partner,50072.15,segment_133,186.54,1.0,,0.2465,209.0,1.0,365.0,18.0,0.842363,0
104428,4428,employee,94444537.0,0.0,31.0,24816.39,approved_manual,24816.39,2025-01-09,,cash,call_center,31626.95,segment_117,358.12,1.0,center,0.412,117.0,0.0,,36.0,0.533493,0
105913,5913,business,35433197.0,0.0,64.0,75484.64,approved_auto,75484.64,2025-10-07,college,pos,web,86979.88,segment_013,80.33,1.0,,0.3886,188.0,,1001.0,36.0,0.680711,0
100922,922,employee,85220714.0,0.0,41.0,86081.14,late_flag,86081.14,2025-03-24,college,pos,call_center,49762.73,segment_093,526.08,1.0,center,0.158,73.0,2.0,,6.0,0.738708,0
108556,8556,unemployed,26022636.0,0.0,21.0,21340.41,approved_manual,21340.41,2025-03-30,bachelor,cash,mobile,68849.38,segment_060,,1.0,,0.3721,0.0,,,24.0,0.325827,0
104031,4031,employee,73623644.0,0.0,36.0,44805.91,manual_review_bad,44805.91,2025-08-02,school,card,call_center,104016.53,segment_021,,1.0,siberia,0.1696,0.0,3.0,81.0,9.0,0.864829,1
106395,6395,employee,82100751.0,0.0,26.0,22384.1,approved_auto,22384.1,2025-12-24,college,pos,partner,102024.07,segment_030,,1.0,siberia,0.2874,59.0,,,18.0,0.920507,0
103716,3716,employee,63199147.0,0.0,38.0,56159.35,late_flag,56159.35,2025-01-19,bachelor,cash,web,85290.38,segment_056,888.87,1.0,east,0.4614,54.0,1.0,130.0,48.0,0.7263,1
104620,4620,employee,62954650.0,,61.0,49707.92,,49707.92,2025-10-11,college,cash,web,169779.06,segment_148,,1.0,center,0.2011,172.0,0.0,999.0,12.0,0.577696,0
108751,8751,contractor,23691071.0,0.0,22.0,,,33916.51,2025-07-31,college,pos,mobile,76254.42,segment_069,169.15,1.0,siberia,0.1718,7.0,0.0,730.0,,0.568396,0
108986,8986,business,19071008.0,0.0,26.0,115570.59,manual_review_bad,115570.59,2025-10-26,school,cash,web,98140.57,segment_104,,1.0,center,0.48,32.0,0.0,3.0,48.0,0.684304,1
105574,5574,employee,24861973.0,,27.0,34482.65,,34482.65,2025-02-19,bachelor,refinance,partner,139716.0,segment_021,,1.0,ural,0.3739,36.0,1.0,,36.0,0.689012,0
100749,749,self_employed,22198903.0,0.0,32.0,49080.45,approved_auto,49080.45,2025-08-29,,refinance,office,86095.56,,422.09,,south,0.2654,46.0,0.0,1002.0,24.0,0.473286,0
103711,3711,employee,93677919.0,0.0,32.0,47592.14,approved_auto,47592.14,2025-02-18,,card,web,85017.97,segment_130,,1.0,east,0.2684,11.0,2.0,999.0,18.0,0.893655,0
106986,6986,employee,36531925.0,0.0,46.0,42460.25,late_flag,42460.25,2025-05-30,college,cash,web,132677.96,,,1.0,west,0.1525,134.0,0.0,122.0,6.0,0.709959,1
103419,3419,employee,79028909.0,0.0,54.0,51882.23,approved_manual,51882.23,2025-12-13,school,cash,mobile,,segment_089,381.06,1.0,west,0.2547,114.0,,999.0,,0.339918,0
101727,1727,employee,55355769.0,0.0,,42144.49,,42144.49,2025-08-21,bachelor,card,web,105371.35,segment_118,616.09,1.0,south,0.1252,120.0,2.0,103.0,6.0,0.857758,1
106951,6951,employee,64115343.0,0.0,50.0,38588.94,approved_manual,38588.94,2025-01-31,master,cash,web,52438.89,segment_094,389.64,1.0,siberia,0.4705,183.0,0.0,30.0,48.0,0.556745,0
104333,4333,employee,36096722.0,0.0,,,approved_auto,57616.02,2025-07-10,bachelor,cash,,21631.19,segment_043,423.44,1.0,center,0.2866,378.0,1.0,1002.0,24.0,0.967532,0
104166,4166,,87498763.0,0.0,65.0,18000.0,late_flag,18000.0,2025-10-17,school,cash,partner,112806.6,segment_085,,1.0,north,0.2129,54.0,2.0,103.0,6.0,0.699139,1
108925,8925,employee,92374931.0,0.0,46.0,41412.67,,41412.67,2025-02-10,bachelor,pos,office,71661.64,segment_107,468.36,1.0,east,0.3992,225.0,1.0,1001.0,36.0,0.77,0
102374,2374,employee,64323102.0,0.0,,36941.19,approved_manual,36941.19,2025-11-14,master,refinance,call_center,69280.23,segment_022,393.88,1.0,,0.2822,85.0,0.0,999.0,24.0,0.904813,0
108816,8816,contractor,16831690.0,0.0,34.0,38385.26,vip,38385.26,2025-02-25,college,pos,partner,36455.66,segment_083,239.92,1.0,south,0.1479,11.0,1.0,,9.0,0.53612,0
102889,2889,employee,21479872.0,0.0,28.0,75965.24,approved_auto,75965.24,2025-08-29,bachelor,,mobile,71822.31,segment_056,252.74,1.0,ural,0.3442,28.0,0.0,,36.0,0.738699,0
105858,5858,,24249742.0,0.0,41.0,44966.69,approved_auto,44966.69,2025-09-02,,cash,mobile,109934.58,segment_078,169.08,1.0,west,0.175,70.0,0.0,999.0,12.0,0.514887,0
102255,2255,business,24344075.0,0.0,23.0,58773.59,,58773.59,2025-07-30,college,refinance,office,78388.42,,443.12,1.0,center,0.2005,16.0,0.0,180.0,12.0,0.972868,0
103078,3078,self_employed,43357674.0,0.0,48.0,,collections,22185.21,2025-05-06,college,pos,office,78596.27,segment_006,,1.0,center,0.3657,60.0,0.0,29.0,36.0,0.261229,1
101264,1264,self_employed,40986050.0,0.0,40.0,22507.3,approved_manual,22507.3,2025-03-27,,card,web,122918.41,segment_114,,1.0,,0.48,34.0,0.0,1000.0,48.0,0.327719,0
103571,3571,employee,,0.0,,25306.77,,25306.77,,college,card,mobile,331336.34,segment_140,316.96,1.0,center,0.1826,0.0,0.0,78.0,12.0,0.978739,1
102493,2493,unemployed,53867853.0,0.0,54.0,18000.0,collections,18000.0,2025-11-23,bachelor,cash,web,,segment_075,864.33,1.0,west,0.3365,52.0,0.0,50.0,24.0,0.152301,1
100665,665,employee,40872320.0,0.0,28.0,44301.5,approved_auto,44301.5,2025-11-22,college,cash,office,143929.37,segment_037,360.83,1.0,siberia,0.1899,87.0,0.0,180.0,12.0,0.707025,0
106694,6694,contractor,92554821.0,0.0,45.0,18826.48,late_flag,18826.48,2025-05-11,master,cash,mobile,39921.79,segment_134,682.08,1.0,center,0.184,,,91.0,6.0,0.786352,1
100842,842,employee,78042242.0,0.0,27.0,24608.19,manual_review_bad,24608.19,2025-03-29,bachelor,cash,call_center,33713.38,segment_081,561.16,1.0,west,0.2353,,1.0,81.0,18.0,0.426143,1
105247,5247,employee,55018229.0,0.0,64.0,64861.79,approved_manual,64861.79,2025-09-22,school,cash,office,60395.93,segment_059,193.21,1.0,ural,0.2089,118.0,1.0,1000.0,12.0,0.452559,0
105553,5553,unemployed,68922497.0,0.0,28.0,20306.63,late_flag,20306.63,2025-03-30,college,card,partner,159879.99,segment_118,,1.0,north,0.2306,1.0,0.0,29.0,12.0,0.960928,1
100834,834,employee,,0.0,,36836.29,approved_auto,36836.29,2025-04-06,bachelor,cash,partner,112680.74,segment_025,619.25,,south,0.1364,117.0,1.0,,6.0,0.658029,0
102111,2111,employee,21278997.0,0.0,31.0,18000.0,collections,18000.0,2025-04-14,school,pos,mobile,45130.6,segment_127,556.79,1.0,west,0.2191,2.0,0.0,143.0,18.0,0.784397,1
100873,873,employee,60672713.0,0.0,36.0,69426.09,approved_auto,69426.09,2025-01-14,college,cash,call_center,41143.79,segment_004,187.64,1.0,west,0.3613,156.0,0.0,999.0,,0.842041,0
107701,7701,business,24236788.0,0.0,21.0,,manual_review_bad,37373.01,2025-05-05,bachelor,cash,mobile,,segment_055,546.83,1.0,east,0.2315,0.0,2.0,,12.0,0.759625,1
107656,7656,employee,29379154.0,0.0,23.0,30830.91,manual_review_bad,30830.91,,college,cash,mobile,70776.53,segment_055,840.52,1.0,west,0.1901,47.0,0.0,,12.0,0.152083,1
105818,5818,employee,89473728.0,0.0,33.0,37355.56,approved_manual,37355.56,2025-06-29,bachelor,cash,call_center,,,367.83,1.0,east,0.2045,,1.0,1001.0,9.0,0.242463,0
105720,5720,employee,33186335.0,0.0,,38432.3,approved_auto,,2025-05-26,school,cash,,49685.34,,390.86,1.0,center,0.4001,251.0,1.0,,36.0,0.533773,0
105012,5012,contractor,73093686.0,0.0,39.0,26566.49,approved_manual,26566.49,2025-07-24,bachelor,cash,web,21827.98,segment_006,693.2,1.0,,0.1724,,1.0,1001.0,6.0,0.628257,0
102940,2940,contractor,98353848.0,0.0,42.0,42964.47,,42964.47,2025-12-27,school,cash,call_center,80815.78,segment_045,503.78,1.0,ural,0.2518,44.0,,,18.0,0.850291,0
105215,5215,unemployed,88117712.0,,63.0,18000.0,,18000.0,2025-01-09,school,pos,call_center,74845.71,segment_037,,1.0,,0.3414,56.0,0.0,,24.0,0.13579,1
103071,3071,employee,78132417.0,0.0,66.0,27447.73,approved_auto,27447.73,2025-03-07,master,refinance,mobile,35175.85,segment_135,343.72,1.0,,0.3799,236.0,2.0,999.0,36.0,0.252911,0
101616,1616,business,26089051.0,0.0,37.0,34351.63,collections,34351.63,2025-10-27,,cash,web,73384.87,segment_006,487.78,1.0,ural,0.1355,41.0,0.0,1000.0,6.0,0.934498,0
106867,6867,employee,86373455.0,0.0,64.0,64506.65,approved_auto,,2025-04-01,,cash,partner,68174.22,segment_020,616.33,1.0,ural,0.202,222.0,0.0,730.0,12.0,0.624429,0
106912,6912,unemployed,46439696.0,0.0,63.0,18000.0,manual_review_bad,18000.0,2025-10-25,college,cash,web,84681.32,segment_007,686.12,1.0,,0.4508,63.0,1.0,,36.0,0.12175,1
105004,5004,employee,16925730.0,0.0,,45297.18,approved_auto,45297.18,2025-04-13,master,cash,mobile,90378.88,segment_105,,1.0,west,0.237,236.0,3.0,60.0,18.0,0.796327,0
103626,3626,employee,28026737.0,0.0,64.0,56000.85,approved_auto,56000.85,2025-11-02,master,card,office,36550.4,,166.4,1.0,west,0.1428,230.0,1.0,365.0,12.0,0.650682,0
103533,3533,employee,,0.0,22.0,50423.05,vip,50423.05,2025-11-29,master,refinance,web,61289.02,segment_106,367.73,1.0,north,0.4056,35.0,1.0,730.0,36.0,0.432761,0
100412,412,employee,44523721.0,0.0,25.0,40610.13,manual_review_bad,40610.13,2025-12-17,bachelor,auto,web,20000.0,segment_051,781.52,1.0,,0.2619,10.0,0.0,,18.0,0.644833,1
108899,8899,,29447490.0,0.0,35.0,18000.0,manual_review_bad,18000.0,2025-05-25,college,cash,web,38543.37,segment_104,519.35,,center,0.48,16.0,1.0,114.0,48.0,0.488684,1
103906,3906,contractor,36053617.0,0.0,59.0,56450.41,late_flag,56450.41,2025-12-07,college,auto,partner,80077.43,segment_028,729.91,1.0,east,0.1907,101.0,3.0,134.0,9.0,,1
103899,3899,employee,87661218.0,0.0,31.0,,approved_manual,50414.71,2025-03-05,bachelor,cash,mobile,34107.97,segment_091,,1.0,center,0.1807,114.0,1.0,999.0,12.0,0.75154,0
107753,7753,employee,88407864.0,0.0,35.0,109128.27,approved_auto,,2025-04-08,school,cash,mobile,113860.27,,,1.0,center,0.2658,37.0,2.0,180.0,18.0,0.156947,0
104962,4962,contractor,16758170.0,0.0,44.0,61955.18,approved_auto,61955.18,2025-03-28,master,cash,web,47093.08,segment_017,355.79,1.0,center,0.2548,41.0,,1002.0,18.0,0.550201,0
106196,6196,,73127187.0,0.0,51.0,23073.61,approved_auto,23073.61,2025-05-06,school,cash,web,44533.93,segment_047,376.24,1.0,center,0.1856,105.0,,,12.0,0.676771,0
100605,605,employee,45121364.0,0.0,49.0,34195.48,approved_auto,34195.48,2025-12-06,master,pos,office,87638.82,segment_109,609.45,1.0,east,0.3986,202.0,0.0,,36.0,0.651782,0
100031,31,self_employed,96501500.0,0.0,34.0,35830.42,late_flag,35830.42,2025-02-15,school,auto,web,127449.8,segment_142,464.5,1.0,ural,0.1501,97.0,2.0,1001.0,9.0,0.786813,0
100264,264,employee,97496928.0,0.0,62.0,53461.11,approved_auto,53461.11,2025-10-24,college,pos,mobile,,,558.08,1.0,north,0.2357,368.0,0.0,1000.0,18.0,0.20704,0
101431,1431,contractor,81802577.0,0.0,58.0,,approved_auto,69483.96,2025-06-12,college,card,partner,79781.56,segment_059,55.18,1.0,east,0.2223,35.0,0.0,999.0,9.0,0.030866,0
100248,248,employee,54973159.0,0.0,56.0,49629.64,late_flag,49629.64,2025-05-20,school,cash,partner,83037.44,segment_011,840.51,1.0,center,0.1753,250.0,1.0,11.0,9.0,0.149944,1
100853,853,employee,73253125.0,0.0,56.0,33436.96,approved_manual,33436.96,2025-12-31,college,refinance,call_center,,segment_003,,1.0,east,0.2098,239.0,0.0,84.0,12.0,0.268162,1
101651,1651,employee,89381923.0,0.0,65.0,39792.16,manual_review_bad,39792.16,2025-03-24,school,card,,118274.48,segment_062,623.39,1.0,north,0.2116,126.0,0.0,,12.0,0.609384,1
104289,4289,employee,56698741.0,0.0,64.0,27536.99,collections,27536.99,2025-02-21,college,pos,,62066.72,segment_043,233.52,1.0,west,0.2925,,1.0,1001.0,24.0,0.315151,0
100200,200,employee,,0.0,56.0,64562.1,approved_manual,64562.1,2025-05-01,bachelor,card,mobile,122158.34,segment_096,556.4,1.0,center,0.317,50.0,,1000.0,24.0,0.33979,0
100533,533,employee,48196780.0,0.0,32.0,43271.12,,43271.12,2025-09-14,master,pos,mobile,21909.64,segment_075,,1.0,south,0.2015,,0.0,1000.0,12.0,0.617506,0
